x,y,z,fy
0.003181818,0.006212121,0.001,-0.013500151
0.003484848,0.006212121,0.001,-0.013777827
0.003787879,0.006212121,0.001,-0.013915756
0.004090909,0.006212121,0.001,-0.013931337
0.004393939,0.006212121,0.001,-0.013840682
0.00469697,0.006212121,0.001,-0.013657922
0.005,0.006212121,0.001,-0.013394766
0.00530303,0.006212121,0.001,-0.013060247
0.005606061,0.006212121,0.001,-0.012660645
0.005909091,0.006212121,0.001,-0.012199547
0.006212121,0.006212121,0.001,-0.011678031
0.006515152,0.006212121,0.001,-0.011094991
0.006818182,0.006212121,0.001,-0.010447585
0.007121212,0.006212121,0.001,-0.009731837
0.007424242,0.006212121,0.001,-0.008943394
0.007727273,0.006212121,0.001,-0.008078431
0.008030303,0.006212121,0.001,-0.007134678
0.008333333,0.006212121,0.001,-0.006112514
0.008636364,0.006212121,0.001,-0.005016001
0.008939394,0.006212121,0.001,-0.00385372
0.009242424,0.006212121,0.001,-0.002639214
0.009545455,0.006212121,0.001,-0.001390883
0.009848485,0.006212121,0.001,-0.000131219
0.010151515,0.006212121,0.001,0.001114585
0.010454545,0.006212121,0.001,0.002320493
0.010757576,0.006212121,0.001,0.003461662
0.011060606,0.006212121,0.001,0.00451632
0.011363636,0.006212121,0.001,0.005467177
0.011666667,0.006212121,0.001,0.006302235
0.011969697,0.006212121,0.001,0.007014947
0.012272727,0.006212121,0.001,0.007603847
0.012575758,0.006212121,0.001,0.008071796
0.012878788,0.006212121,0.001,0.008425049
0.013181818,0.006212121,0.001,0.008672278
0.013484848,0.006212121,0.001,0.008823673
0.013787879,0.006212121,0.001,0.008890179
0.014090909,0.006212121,0.001,0.008882883
0.014393939,0.006212121,0.001,0.008812574
0.01469697,0.006212121,0.001,0.008689424
0.015,0.006212121,0.001,0.008522804
-0.015,0.006515152,0.001,-0.005866114
-0.01469697,0.006515152,0.001,-0.005749027
-0.014393939,0.006515152,0.001,-0.005557205
-0.014090909,0.006515152,0.001,-0.005278052
-0.013787879,0.006515152,0.001,-0.004897979
-0.013484848,0.006515152,0.001,-0.004402654
-0.013181818,0.006515152,0.001,-0.003777421
-0.012878788,0.006515152,0.001,-0.003007901
-0.012575758,0.006515152,0.001,-0.002080836
-0.012272727,0.006515152,0.001,-0.000985171
-0.011969697,0.006515152,0.001,0.000286621
-0.011666667,0.006515152,0.001,0.001737066
-0.011363636,0.006515152,0.001,0.0033622
-0.011060606,0.006515152,0.001,0.005150309
-0.010757576,0.006515152,0.001,0.007081201
-0.010454545,0.006515152,0.001,0.009126321
-0.010151515,0.006515152,0.001,0.011249906
-0.009848485,0.006515152,0.001,0.013411233
-0.009545455,0.006515152,0.001,0.015567654
-0.009242424,0.006515152,0.001,0.017677856
-0.008939394,0.006515152,0.001,0.019704886
-0.008636364,0.006515152,0.001,0.021618356
-0.008333333,0.006515152,0.001,0.023395558
-0.008030303,0.006515152,0.001,0.025021505
-0.007727273,0.006515152,0.001,0.026488122
-0.007424242,0.006515152,0.001,0.027792881
-0.007121212,0.006515152,0.001,0.028937192
-0.006818182,0.006515152,0.001,0.029924793
-0.006515152,0.006515152,0.001,0.030760266
-0.006212121,0.006515152,0.001,0.031447792
-0.005909091,0.006515152,0.001,0.031990127
-0.005606061,0.006515152,0.001,0.032387815
-0.00530303,0.006515152,0.001,0.032638604
-0.005,0.006515152,0.001,0.032737046
-0.00469697,0.006515152,0.001,0.032674255
-0.004393939,0.006515152,0.001,0.032437841
-0.004090909,0.006515152,0.001,0.032012008
-0.003787879,0.006515152,0.001,0.031377884
-0.003484848,0.006515152,0.001,0.030514086
-0.003181818,0.006515152,0.001,0.029397638
-0.002878788,0.006515152,0.001,0.028005258
-0.002575758,0.006515152,0.001,0.026315127
-0.002272727,0.006515152,0.001,0.024309129
-0.001969697,0.006515152,0.001,0.021975559
-0.001666667,0.006515152,0.001,0.019312133
-0.001363636,0.006515152,0.001,0.016329002
-0.001060606,0.006515152,0.001,0.013051305
-0.000757576,0.006515152,0.001,0.009520642
-0.000454545,0.006515152,0.001,0.005794854
-0.000151515,0.006515152,0.001,0.001945691
0.000151515,0.006515152,0.001,-0.001945691
0.000454545,0.006515152,0.001,-0.005794854
0.000757576,0.006515152,0.001,-0.009520642
0.001060606,0.006515152,0.001,-0.013051305
0.001363636,0.006515152,0.001,-0.016329002
0.001666667,0.006515152,0.001,-0.019312133
0.001969697,0.006515152,0.001,-0.021975559
0.002272727,0.006515152,0.001,-0.024309129
0.002575758,0.006515152,0.001,-0.026315127
0.002878788,0.006515152,0.001,-0.028005258
0.003181818,0.006515152,0.001,-0.029397638
0.003484848,0.006515152,0.001,-0.030514086
0.003787879,0.006515152,0.001,-0.031377884
0.004090909,0.006515152,0.001,-0.032012008
0.004393939,0.006515152,0.001,-0.032437841
0.00469697,0.006515152,0.001,-0.032674255
0.005,0.006515152,0.001,-0.032737046
0.00530303,0.006515152,0.001,-0.032638604
0.005606061,0.006515152,0.001,-0.032387815
0.005909091,0.006515152,0.001,-0.031990127
0.006212121,0.006515152,0.001,-0.031447792
0.006515152,0.006515152,0.001,-0.030760266
0.006818182,0.006515152,0.001,-0.029924793
0.007121212,0.006515152,0.001,-0.028937192
0.007424242,0.006515152,0.001,-0.027792881
0.007727273,0.006515152,0.001,-0.026488122
0.008030303,0.006515152,0.001,-0.025021505
0.008333333,0.006515152,0.001,-0.023395558
0.008636364,0.006515152,0.001,-0.021618356
0.008939394,0.006515152,0.001,-0.019704886
0.009242424,0.006515152,0.001,-0.017677856
0.009545455,0.006515152,0.001,-0.015567654
0.009848485,0.006515152,0.001,-0.013411233
0.010151515,0.006515152,0.001,-0.011249906
0.010454545,0.006515152,0.001,-0.009126321
0.010757576,0.006515152,0.001,-0.007081201
0.011060606,0.006515152,0.001,-0.005150309
0.011363636,0.006515152,0.001,-0.0033622
0.011666667,0.006515152,0.001,-0.001737066
0.011969697,0.006515152,0.001,-0.000286621
0.012272727,0.006515152,0.001,0.000985171
0.012575758,0.006515152,0.001,0.002080836
0.012878788,0.006515152,0.001,0.003007901
0.013181818,0.006515152,0.001,0.003777421
0.013484848,0.006515152,0.001,0.004402654
0.013787879,0.006515152,0.001,0.004897979
0.014090909,0.006515152,0.001,0.005278052
0.014393939,0.006515152,0.001,0.005557205
0.01469697,0.006515152,0.001,0.005749027
0.015,0.006515152,0.001,0.005866114
-0.015,0.006818182,0.001,-0.003280194
-0.01469697,0.006818182,0.001,-0.002888068
-0.014393939,0.006818182,0.001,-0.002390241
-0.014090909,0.006818182,0.001,-0.001770593
-0.013787879,0.006818182,0.001,-0.001011675
-0.013484848,0.006818182,0.001,-9.50E-05
-0.013181818,0.006818182,0.001,0.000998502
-0.012878788,0.006818182,0.001,0.002287707
-0.012575758,0.006818182,0.001,0.003790269
-0.012272727,0.006818182,0.001,0.005521163
-0.011969697,0.006818182,0.001,0.007490855
-0.011666667,0.006818182,0.001,0.009703145
-0.011363636,0.006818182,0.001,0.012152859
-0.011060606,0.006818182,0.001,0.014823741
-0.010757576,0.006818182,0.001,0.017687026
-0.010454545,0.006818182,0.001,0.020701272
-0.010151515,0.006818182,0.001,0.023813893
-0.009848485,0.006818182,0.001,0.026964508
-0.009545455,0.006818182,0.001,0.0300897
-0.009242424,0.006818182,0.001,0.033128275
-0.008939394,0.006818182,0.001,0.036026002
-0.008636364,0.006818182,0.001,0.038738926
-0.008333333,0.006818182,0.001,0.041234837
-0.008030303,0.006818182,0.001,0.043493025
-0.007727273,0.006818182,0.001,0.045502758
-0.007424242,0.006818182,0.001,0.047261043
-0.007121212,0.006818182,0.001,0.048770183
-0.006818182,0.006818182,0.001,0.050035451
-0.006515152,0.006818182,0.001,0.051063071
-0.006212121,0.006818182,0.001,0.051858578
-0.005909091,0.006818182,0.001,0.052425534
-0.005606061,0.006818182,0.001,0.052764563
-0.00530303,0.006818182,0.001,0.052872658
-0.005,0.006818182,0.001,0.052742699
-0.00469697,0.006818182,0.001,0.052363166
-0.004393939,0.006818182,0.001,0.051718041
-0.004090909,0.006818182,0.001,0.050786906
-0.003787879,0.006818182,0.001,0.049545277
-0.003484848,0.006818182,0.001,0.047965264
-0.003181818,0.006818182,0.001,0.046016624
-0.002878788,0.006818182,0.001,0.043668344
-0.002575758,0.006818182,0.001,0.040890863
-0.002272727,0.006818182,0.001,0.037659045
-0.001969697,0.006818182,0.001,0.033955915
-0.001666667,0.006818182,0.001,0.02977704
-0.001363636,0.006818182,0.001,0.025135192
-0.001060606,0.006818182,0.001,0.020064601
-0.000757576,0.006818182,0.001,0.014623823
-0.000454545,0.006818182,0.001,0.008896082
-0.000151515,0.006818182,0.001,0.002986188
0.000151515,0.006818182,0.001,-0.002986188
0.000454545,0.006818182,0.001,-0.008896082
0.000757576,0.006818182,0.001,-0.014623823
0.001060606,0.006818182,0.001,-0.020064601
0.001363636,0.006818182,0.001,-0.025135192
0.001666667,0.006818182,0.001,-0.02977704
0.001969697,0.006818182,0.001,-0.033955915
0.002272727,0.006818182,0.001,-0.037659045
0.002575758,0.006818182,0.001,-0.040890863
0.002878788,0.006818182,0.001,-0.043668344
0.003181818,0.006818182,0.001,-0.046016624
0.003484848,0.006818182,0.001,-0.047965264
0.003787879,0.006818182,0.001,-0.049545277
0.004090909,0.006818182,0.001,-0.050786906
0.004393939,0.006818182,0.001,-0.051718041
0.00469697,0.006818182,0.001,-0.052363166
0.005,0.006818182,0.001,-0.052742699
0.00530303,0.006818182,0.001,-0.052872658
0.005606061,0.006818182,0.001,-0.052764563
0.005909091,0.006818182,0.001,-0.052425534
0.006212121,0.006818182,0.001,-0.051858578
0.006515152,0.006818182,0.001,-0.051063071
0.006818182,0.006818182,0.001,-0.050035451
0.007121212,0.006818182,0.001,-0.048770183
0.007424242,0.006818182,0.001,-0.047261043
0.007727273,0.006818182,0.001,-0.045502758
0.008030303,0.006818182,0.001,-0.043493025
0.008333333,0.006818182,0.001,-0.041234837
0.008636364,0.006818182,0.001,-0.038738926
0.008939394,0.006818182,0.001,-0.036026002
0.009242424,0.006818182,0.001,-0.033128275
0.009545455,0.006818182,0.001,-0.0300897
0.009848485,0.006818182,0.001,-0.026964508
0.010151515,0.006818182,0.001,-0.023813893
0.010454545,0.006818182,0.001,-0.020701272
0.010757576,0.006818182,0.001,-0.017687026
0.011060606,0.006818182,0.001,-0.014823741
0.011363636,0.006818182,0.001,-0.012152859
0.011666667,0.006818182,0.001,-0.009703145
0.011969697,0.006818182,0.001,-0.007490855
0.012272727,0.006818182,0.001,-0.005521163
0.012575758,0.006818182,0.001,-0.003790269
0.012878788,0.006818182,0.001,-0.002287707
0.013181818,0.006818182,0.001,-0.000998502
0.013484848,0.006818182,0.001,9.50E-05
0.013787879,0.006818182,0.001,0.001011675
0.014090909,0.006818182,0.001,0.001770593
0.014393939,0.006818182,0.001,0.002390241
0.01469697,0.006818182,0.001,0.002888068
0.015,0.006818182,0.001,0.003280194
-0.015,0.007121212,0.001,-0.000778553
-0.01469697,0.007121212,0.001,-0.000121271
-0.014393939,0.007121212,0.001,0.000672357
-0.014090909,0.007121212,0.001,0.001622334
-0.013787879,0.007121212,0.001,0.00275049
-0.013484848,0.007121212,0.001,0.004080237
-0.013181818,0.007121212,0.001,0.005636077
-0.012878788,0.007121212,0.001,0.007442793
-0.012575758,0.007121212,0.001,0.009524196
-0.012272727,0.007121212,0.001,0.011901327
-0.011969697,0.007121212,0.001,0.014590023
-0.011666667,0.007121212,0.001,0.017597857
-0.011363636,0.007121212,0.001,0.020920627
-0.011060606,0.007121212,0.001,0.024538843
-0.010757576,0.007121212,0.001,0.028414988
-0.010454545,0.007121212,0.001,0.032492573
-0.010151515,0.007121212,0.001,0.036697941
-0.009848485,0.007121212,0.001,0.040945187
-0.009545455,0.007121212,0.001,0.045143632
-0.009242424,0.007121212,0.001,0.049206349
-0.008939394,0.007121212,0.001,0.053057609
-0.008636364,0.007121212,0.001,0.056637764
-0.008333333,0.007121212,0.001,0.059904975
-0.008030303,0.007121212,0.001,0.062834184
-0.007727273,0.007121212,0.001,0.06541425
-0.007424242,0.007121212,0.001,0.067644303
-0.007121212,0.007121212,0.001,0.06953006
-0.006818182,0.007121212,0.001,0.07108057
-0.006515152,0.007121212,0.001,0.072305562
-0.006212121,0.007121212,0.001,0.073213395
-0.005909091,0.007121212,0.001,0.073809546
-0.005606061,0.007121212,0.001,0.074095502
-0.00530303,0.007121212,0.001,0.074067995
-0.005,0.007121212,0.001,0.073718464
-0.00469697,0.007121212,0.001,0.073032725
-0.004393939,0.007121212,0.001,0.071990821
-0.004090909,0.007121212,0.001,0.070567066
-0.003787879,0.007121212,0.001,0.068730338
-0.003484848,0.007121212,0.001,0.066444717
-0.003181818,0.007121212,0.001,0.063670588
-0.002878788,0.007121212,0.001,0.060366398
-0.002575758,0.007121212,0.001,0.056491276
-0.002272727,0.007121212,0.001,0.052008742
-0.001969697,0.007121212,0.001,0.046891658
-0.001666667,0.007121212,0.001,0.041128423
-0.001363636,0.007121212,0.001,0.034730056
-0.001060606,0.007121212,0.001,0.027737254
-0.000757576,0.007121212,0.001,0.020225893
-0.000454545,0.007121212,0.001,0.01230892
-0.000151515,0.007121212,0.001,0.004132727
0.000151515,0.007121212,0.001,-0.004132727
0.000454545,0.007121212,0.001,-0.01230892
0.000757576,0.007121212,0.001,-0.020225893
0.001060606,0.007121212,0.001,-0.027737254
0.001363636,0.007121212,0.001,-0.034730056
0.001666667,0.007121212,0.001,-0.041128423
0.001969697,0.007121212,0.001,-0.046891658
0.002272727,0.007121212,0.001,-0.052008742
0.002575758,0.007121212,0.001,-0.056491276
0.002878788,0.007121212,0.001,-0.060366398
0.003181818,0.007121212,0.001,-0.063670588
0.003484848,0.007121212,0.001,-0.066444717
0.003787879,0.007121212,0.001,-0.068730338
0.004090909,0.007121212,0.001,-0.070567066
0.004393939,0.007121212,0.001,-0.071990821
0.00469697,0.007121212,0.001,-0.073032725
0.005,0.007121212,0.001,-0.073718464
0.00530303,0.007121212,0.001,-0.074067995
0.005606061,0.007121212,0.001,-0.074095502
0.005909091,0.007121212,0.001,-0.073809546
0.006212121,0.007121212,0.001,-0.073213395
0.006515152,0.007121212,0.001,-0.072305562
0.006818182,0.007121212,0.001,-0.07108057
0.007121212,0.007121212,0.001,-0.06953006
0.007424242,0.007121212,0.001,-0.067644303
0.007727273,0.007121212,0.001,-0.06541425
0.008030303,0.007121212,0.001,-0.062834184
0.008333333,0.007121212,0.001,-0.059904975
0.008636364,0.007121212,0.001,-0.056637764
0.008939394,0.007121212,0.001,-0.053057609
0.009242424,0.007121212,0.001,-0.049206349
0.009545455,0.007121212,0.001,-0.045143632
0.009848485,0.007121212,0.001,-0.040945187
0.010151515,0.007121212,0.001,-0.036697941
0.010454545,0.007121212,0.001,-0.032492573
0.010757576,0.007121212,0.001,-0.028414988
0.011060606,0.007121212,0.001,-0.024538843
0.011363636,0.007121212,0.001,-0.020920627
0.011666667,0.007121212,0.001,-0.017597857
0.011969697,0.007121212,0.001,-0.014590023
0.012272727,0.007121212,0.001,-0.011901327
0.012575758,0.007121212,0.001,-0.009524196
0.012878788,0.007121212,0.001,-0.007442793
0.013181818,0.007121212,0.001,-0.005636077
0.013484848,0.007121212,0.001,-0.004080237
0.013787879,0.007121212,0.001,-0.00275049
0.014090909,0.007121212,0.001,-0.001622334
0.014393939,0.007121212,0.001,-0.000672357
0.01469697,0.007121212,0.001,0.000121271
0.015,0.007121212,0.001,0.000778553
-0.015,0.007424242,0.001,0.001625352
-0.01469697,0.007424242,0.001,0.002536422
-0.014393939,0.007424242,0.001,0.003614026
-0.014090909,0.007424242,0.001,0.004882415
-0.013787879,0.007424242,0.001,0.006368376
-0.013484848,0.007424242,0.001,0.008101088
-0.013181818,0.007424242,0.001,0.010111715
-0.012878788,0.007424242,0.001,0.012432618
-0.012575758,0.007424242,0.001,0.015096018
-0.012272727,0.007424242,0.001,0.018131889
-0.011969697,0.007424242,0.001,0.02156489
-0.011666667,0.007424242,0.001,0.025410172
-0.011363636,0.007424242,0.001,0.029668154
-0.011060606,0.007424242,0.001,0.034318753
-0.010757576,0.007424242,0.001,0.039316227
-0.010454545,0.007424242,0.001,0.044586422
-0.010151515,0.007424242,0.001,0.050028408
-0.009848485,0.007424242,0.001,0.055521673
-0.009545455,0.007424242,0.001,0.060938125
-0.009242424,0.007424242,0.001,0.066156029
-0.008939394,0.007424242,0.001,0.071071988
-0.008636364,0.007424242,0.001,0.075608082
-0.008333333,0.007424242,0.001,0.079713429
-0.008030303,0.007424242,0.001,0.083361328
-0.007727273,0.007424242,0.001,0.086543968
-0.007424242,0.007424242,0.001,0.089266495
-0.007121212,0.007424242,0.001,0.091541594
-0.006818182,0.007424242,0.001,0.093385067
-0.006515152,0.007424242,0.001,0.094812503
-0.006212121,0.007424242,0.001,0.095836876
-0.005909091,0.007424242,0.001,0.096466874
-0.005606061,0.007424242,0.001,0.096705751
-0.00530303,0.007424242,0.001,0.096550538
-0.005,0.007424242,0.001,0.095991504
-0.00469697,0.007424242,0.001,0.095011782
-0.004393939,0.007424242,0.001,0.093587156
-0.004090909,0.007424242,0.001,0.091685991
-0.003787879,0.007424242,0.001,0.089269396
-0.003484848,0.007424242,0.001,0.086291706
-0.003181818,0.007424242,0.001,0.08270147
-0.002878788,0.007424242,0.001,0.078443189
-0.002575758,0.007424242,0.001,0.073460148
-0.002272727,0.007424242,0.001,0.067698748
-0.001969697,0.007424242,0.001,0.061114757
-0.001666667,0.007424242,0.001,0.053681773
-0.001363636,0.007424242,0.001,0.045401749
-0.001060606,0.007424242,0.001,0.036316562
-0.000757576,0.007424242,0.001,0.02651836
-0.000454545,0.007424242,0.001,0.01615507
-0.000151515,0.007424242,0.001,0.005427098
0.000151515,0.007424242,0.001,-0.005427098
0.000454545,0.007424242,0.001,-0.01615507
0.000757576,0.007424242,0.001,-0.02651836
0.001060606,0.007424242,0.001,-0.036316562
0.001363636,0.007424242,0.001,-0.045401749
0.001666667,0.007424242,0.001,-0.053681773
0.001969697,0.007424242,0.001,-0.061114757
0.002272727,0.007424242,0.001,-0.067698748
0.002575758,0.007424242,0.001,-0.073460148
0.002878788,0.007424242,0.001,-0.078443189
0.003181818,0.007424242,0.001,-0.08270147
0.003484848,0.007424242,0.001,-0.086291706
0.003787879,0.007424242,0.001,-0.089269396
0.004090909,0.007424242,0.001,-0.091685991
0.004393939,0.007424242,0.001,-0.093587156
0.00469697,0.007424242,0.001,-0.095011782
0.005,0.007424242,0.001,-0.095991504
0.00530303,0.007424242,0.001,-0.096550538
0.005606061,0.007424242,0.001,-0.096705751
0.005909091,0.007424242,0.001,-0.096466874
0.006212121,0.007424242,0.001,-0.095836876
0.006515152,0.007424242,0.001,-0.094812503
0.006818182,0.007424242,0.001,-0.093385067
0.007121212,0.007424242,0.001,-0.091541594
0.007424242,0.007424242,0.001,-0.089266495
0.007727273,0.007424242,0.001,-0.086543968
0.008030303,0.007424242,0.001,-0.083361328
0.008333333,0.007424242,0.001,-0.079713429
0.008636364,0.007424242,0.001,-0.075608082
0.008939394,0.007424242,0.001,-0.071071988
0.009242424,0.007424242,0.001,-0.066156029
0.009545455,0.007424242,0.001,-0.060938125
0.009848485,0.007424242,0.001,-0.055521673
0.010151515,0.007424242,0.001,-0.050028408
0.010454545,0.007424242,0.001,-0.044586422
0.010757576,0.007424242,0.001,-0.039316227
0.011060606,0.007424242,0.001,-0.034318753
0.011363636,0.007424242,0.001,-0.029668154
0.011666667,0.007424242,0.001,-0.025410172
0.011969697,0.007424242,0.001,-0.02156489
0.012272727,0.007424242,0.001,-0.018131889
0.012575758,0.007424242,0.001,-0.015096018
0.012878788,0.007424242,0.001,-0.012432618
0.013181818,0.007424242,0.001,-0.010111715
0.013484848,0.007424242,0.001,-0.008101088
0.013787879,0.007424242,0.001,-0.006368376
0.014090909,0.007424242,0.001,-0.004882415
0.014393939,0.007424242,0.001,-0.003614026
0.01469697,0.007424242,0.001,-0.002536422
0.015,0.007424242,0.001,-0.001625352
-0.015,0.007727273,0.001,0.003918179
-0.01469697,0.007727273,0.001,0.005069912
-0.014393939,0.007727273,0.001,0.00641763
-0.014090909,0.007727273,0.001,0.007990165
-0.013787879,0.007727273,0.001,0.00981982
-0.013484848,0.007727273,0.001,0.011942407
-0.013181818,0.007727273,0.001,0.014397062
-0.012878788,0.007727273,0.001,0.017225637
-0.012575758,0.007727273,0.001,0.020471457
-0.012272727,0.007727273,0.001,0.024177093
-0.011969697,0.007727273,0.001,0.028380738
-0.011666667,0.007727273,0.001,0.033110755
-0.011363636,0.007727273,0.001,0.038378156
-0.011060606,0.007727273,0.001,0.044167345
-0.010757576,0.007727273,0.001,0.050426631
-0.010454545,0.007727273,0.001,0.057061545
-0.010151515,0.007727273,0.001,0.063935056
-0.009848485,0.007727273,0.001,0.070877878
-0.009545455,0.007727273,0.001,0.077708221
-0.009242424,0.007727273,0.001,0.084255394
-0.008939394,0.007727273,0.001,0.090379531
-0.008636364,0.007727273,0.001,0.095981841
-0.008333333,0.007727273,0.001,0.101004733
-0.008030303,0.007727273,0.001,0.105425022
-0.007727273,0.007727273,0.001,0.109244286
-0.007424242,0.007727273,0.001,0.112479431
-0.007121212,0.007727273,0.001,0.115154938
-0.006818182,0.007727273,0.001,0.117297155
-0.006515152,0.007727273,0.001,0.118930361
-0.006212121,0.007727273,0.001,0.120074186
-0.005909091,0.007727273,0.001,0.120741964
-0.005606061,0.007727273,0.001,0.120939675
-0.00530303,0.007727273,0.001,0.120665254
-0.005,0.007727273,0.001,0.119908096
-0.00469697,0.007727273,0.001,0.118648673
-0.004393939,0.007727273,0.001,0.116858225
-0.004090909,0.007727273,0.001,0.114498527
-0.003787879,0.007727273,0.001,0.11152179
-0.003484848,0.007727273,0.001,0.107870833
-0.003181818,0.007727273,0.001,0.103479698
-0.002878788,0.007727273,0.001,0.098275069
-0.002575758,0.007727273,0.001,0.092178942
-0.002272727,0.007727273,0.001,0.085113232
-0.001969697,0.007727273,0.001,0.077007148
-0.001666667,0.007727273,0.001,0.067808193
-0.001363636,0.007727273,0.001,0.057497291
-0.001060606,0.007727273,0.001,0.046107339
-0.000757576,0.007727273,0.001,0.033742212
-0.000454545,0.007727273,0.001,0.020590132
-0.000151515,0.007727273,0.001,0.00692321
0.000151515,0.007727273,0.001,-0.00692321
0.000454545,0.007727273,0.001,-0.020590132
0.000757576,0.007727273,0.001,-0.033742212
0.001060606,0.007727273,0.001,-0.046107339
0.001363636,0.007727273,0.001,-0.057497291
0.001666667,0.007727273,0.001,-0.067808193
0.001969697,0.007727273,0.001,-0.077007148
0.002272727,0.007727273,0.001,-0.085113232
0.002575758,0.007727273,0.001,-0.092178942
0.002878788,0.007727273,0.001,-0.098275069
0.003181818,0.007727273,0.001,-0.103479698
0.003484848,0.007727273,0.001,-0.107870833
0.003787879,0.007727273,0.001,-0.11152179
0.004090909,0.007727273,0.001,-0.114498527
0.004393939,0.007727273,0.001,-0.116858225
0.00469697,0.007727273,0.001,-0.118648673
0.005,0.007727273,0.001,-0.119908096
0.00530303,0.007727273,0.001,-0.120665254
0.005606061,0.007727273,0.001,-0.120939675
0.005909091,0.007727273,0.001,-0.120741964
0.006212121,0.007727273,0.001,-0.120074186
0.006515152,0.007727273,0.001,-0.118930361
0.006818182,0.007727273,0.001,-0.117297155
0.007121212,0.007727273,0.001,-0.115154938
0.007424242,0.007727273,0.001,-0.112479431
0.007727273,0.007727273,0.001,-0.109244286
0.008030303,0.007727273,0.001,-0.105425022
0.008333333,0.007727273,0.001,-0.101004733
0.008636364,0.007727273,0.001,-0.095981841
0.008939394,0.007727273,0.001,-0.090379531
0.009242424,0.007727273,0.001,-0.084255394
0.009545455,0.007727273,0.001,-0.077708221
0.009848485,0.007727273,0.001,-0.070877878
0.010151515,0.007727273,0.001,-0.063935056
0.010454545,0.007727273,0.001,-0.057061545
0.010757576,0.007727273,0.001,-0.050426631
0.011060606,0.007727273,0.001,-0.044167345
0.011363636,0.007727273,0.001,-0.038378156
0.011666667,0.007727273,0.001,-0.033110755
0.011969697,0.007727273,0.001,-0.028380738
0.012272727,0.007727273,0.001,-0.024177093
0.012575758,0.007727273,0.001,-0.020471457
0.012878788,0.007727273,0.001,-0.017225637
0.013181818,0.007727273,0.001,-0.014397062
0.013484848,0.007727273,0.001,-0.011942407
0.013787879,0.007727273,0.001,-0.00981982
0.014090909,0.007727273,0.001,-0.007990165
0.014393939,0.007727273,0.001,-0.00641763
0.01469697,0.007727273,0.001,-0.005069912
0.015,0.007727273,0.001,-0.003918179
-0.015,0.008030303,0.001,0.006086861
-0.01469697,0.008030303,0.001,0.00746412
-0.014393939,0.008030303,0.001,0.009065654
-0.014090909,0.008030303,0.001,0.010925121
-0.013787879,0.008030303,0.001,0.013080789
-0.013484848,0.008030303,0.001,0.015575889
-0.013181818,0.008030303,0.001,0.018458793
-0.012878788,0.008030303,0.001,0.021782825
-0.012575758,0.008030303,0.001,0.025605412
-0.012272727,0.008030303,0.001,0.0299861
-0.011969697,0.008030303,0.001,0.034982725
-0.011666667,0.008030303,0.001,0.040644848
-0.011363636,0.008030303,0.001,0.047003492
-0.011060606,0.008030303,0.001,0.054056843
-0.010757576,0.008030303,0.001,0.061753316
-0.010454545,0.008030303,0.001,0.069976721
-0.010151515,0.008030303,0.001,0.078541747
-0.009848485,0.008030303,0.001,0.087207969
-0.009545455,0.008030303,0.001,0.09571326
-0.009242424,0.008030303,0.001,0.103815628
-0.008939394,0.008030303,0.001,0.111326592
-0.008636364,0.008030303,0.001,0.11812513
-0.008333333,0.008030303,0.001,0.124153069
-0.008030303,0.008030303,0.001,0.129400119
-0.007727273,0.008030303,0.001,0.13388677
-0.007424242,0.008030303,0.001,0.137649791
-0.007121212,0.008030303,0.001,0.14073171
-0.006818182,0.008030303,0.001,0.143173947
-0.006515152,0.008030303,0.001,0.145012635
-0.006212121,0.008030303,0.001,0.146276216
-0.005909091,0.008030303,0.001,0.146984109
-0.005606061,0.008030303,0.001,0.147145963
-0.00530303,0.008030303,0.001,0.146761203
-0.005,0.008030303,0.001,0.145818665
-0.00469697,0.008030303,0.001,0.144296231
-0.004393939,0.008030303,0.001,0.142160412
-0.004090909,0.008030303,0.001,0.139365879
-0.003787879,0.008030303,0.001,0.135854984
-0.003484848,0.008030303,0.001,0.131557397
-0.003181818,0.008030303,0.001,0.126390048
-0.002878788,0.008030303,0.001,0.120257769
-0.002575758,0.008030303,0.001,0.113055206
-0.002272727,0.008030303,0.001,0.10467098
-0.001969697,0.008030303,0.001,0.094995476
-0.001666667,0.008030303,0.001,0.083934102
-0.001363636,0.008030303,0.001,0.07142789
-0.001060606,0.008030303,0.001,0.057482164
-0.000757576,0.008030303,0.001,0.042200421
-0.000454545,0.008030303,0.001,0.025814013
-0.000151515,0.008030303,0.001,0.008691153
0.000151515,0.008030303,0.001,-0.008691153
0.000454545,0.008030303,0.001,-0.025814013
0.000757576,0.008030303,0.001,-0.042200421
0.001060606,0.008030303,0.001,-0.057482164
0.001363636,0.008030303,0.001,-0.07142789
0.001666667,0.008030303,0.001,-0.083934102
0.001969697,0.008030303,0.001,-0.094995476
0.002272727,0.008030303,0.001,-0.10467098
0.002575758,0.008030303,0.001,-0.113055206
0.002878788,0.008030303,0.001,-0.120257769
0.003181818,0.008030303,0.001,-0.126390048
0.003484848,0.008030303,0.001,-0.131557397
0.003787879,0.008030303,0.001,-0.135854984
0.004090909,0.008030303,0.001,-0.139365879
0.004393939,0.008030303,0.001,-0.142160412
0.00469697,0.008030303,0.001,-0.144296231
0.005,0.008030303,0.001,-0.145818665
0.00530303,0.008030303,0.001,-0.146761203
0.005606061,0.008030303,0.001,-0.147145963
0.005909091,0.008030303,0.001,-0.146984109
0.006212121,0.008030303,0.001,-0.146276216
